,,,Griffin,,,,,,,Amazon s3,,,,,,,,,,,FTP,,,ARK,,
,,,object_name,size(bytes),size(Gb),gt 4gb?,md5,url,,object_name,size(bytes),size(Gb),gt 4gb?,md5,url,,match ref?,,S3 and Griff size match?,,ftp,md5 check,,ARK ID,Ref File, Assinged to
,obj name,arb index,,,,,,,,,,,,,,,,,,,,ref md5,,,,
7,HG00131.alt_bwamem_GRCh38DH.20150826.GBR.exome.cram,35,HG00131.alt_bwamem_GRCh38DH.20150826.GBR.exome.cram,6809902259,6.3422157047,,7eef4ebf2de4cb0cd8830237a02d64fd-65,https://griffin-objstore.opensciencedatacloud.org/1000_genome_exome/HG00131.alt_bwamem_GRCh38DH.20150826.GBR.exome.cram,,HG00131.alt_bwamem_GRCh38DH.20150826.GBR.exome.cram,6809902259,6.3422157047,yes,99339ccfc0484b597f653720226c864c-7,https://s3.amazonaws.com/1000_genome_exome/HG00131.alt_bwamem_GRCh38DH.20150826.GBR.exome.cram,,NO,,1,,ftp://ftp.1000genomes.ebi.ac.uk/vol1/ftp/data_collections/1000_genomes_project/data/GBR/HG00131/exome_alignment/HG00131.alt_bwamem_GRCh38DH.20150826.GBR.exome.cram,d4b655221704a0c77f529ecb30d26119,,https://signpost.opensciencedatacloud.org/alias/ark:/31807/DC2-c78cc652-bc8b-4565-a647-b69ffbf5f18f,1000_genome_first_800.txt.ARK_minter,Kevin
8,HG00135.alt_bwamem_GRCh38DH.20150826.GBR.exome.cram,39,HG00135.alt_bwamem_GRCh38DH.20150826.GBR.exome.cram,1842596781,1.7160519781,,b0e13a2cae50617252608816d9ff96a6-18,https://griffin-objstore.opensciencedatacloud.org/1000_genome_exome/HG00135.alt_bwamem_GRCh38DH.20150826.GBR.exome.cram,,HG00135.alt_bwamem_GRCh38DH.20150826.GBR.exome.cram,1842596781,1.7160519781,no,571e4986d58bff5494bcf8d55d3c6d35,https://s3.amazonaws.com/1000_genome_exome/HG00135.alt_bwamem_GRCh38DH.20150826.GBR.exome.cram,,YES,,1,,ftp://ftp.1000genomes.ebi.ac.uk/vol1/ftp/data_collections/1000_genomes_project/data/GBR/HG00135/exome_alignment/HG00135.alt_bwamem_GRCh38DH.20150826.GBR.exome.cram,571e4986d58bff5494bcf8d55d3c6d35,,https://signpost.opensciencedatacloud.org/alias/ark:/31807/DC2-9d47503b-2501-43f7-980f-b75f8763b22d,1000_genome_first_800.txt.ARK_minter,Kevin
9,HG00143.alt_bwamem_GRCh38DH.20150826.GBR.exome.cram,47,HG00143.alt_bwamem_GRCh38DH.20150826.GBR.exome.cram,2712309420,2.5260349922,,b4e37a03518c37b10306462413ac026a-26,https://griffin-objstore.opensciencedatacloud.org/1000_genome_exome/HG00143.alt_bwamem_GRCh38DH.20150826.GBR.exome.cram,,HG00143.alt_bwamem_GRCh38DH.20150826.GBR.exome.cram,2712309420,2.5260349922,no,3123f15a8de1535b50729606cd061889,https://s3.amazonaws.com/1000_genome_exome/HG00143.alt_bwamem_GRCh38DH.20150826.GBR.exome.cram,,YES,,1,,ftp://ftp.1000genomes.ebi.ac.uk/vol1/ftp/data_collections/1000_genomes_project/data/GBR/HG00143/exome_alignment/HG00143.alt_bwamem_GRCh38DH.20150826.GBR.exome.cram,3123f15a8de1535b50729606cd061889,,https://signpost.opensciencedatacloud.org/alias/ark:/31807/DC2-ad0b2e4c-a23f-4007-b688-c4106efb1b01,1000_genome_first_800.txt.ARK_minter,Kevin
10,HG00146.alt_bwamem_GRCh38DH.20150826.GBR.exome.cram,49,HG00146.alt_bwamem_GRCh38DH.20150826.GBR.exome.cram,3691463379,3.4379431782,,cddd31e0e47a98198984183807f98880-36,https://griffin-objstore.opensciencedatacloud.org/1000_genome_exome/HG00146.alt_bwamem_GRCh38DH.20150826.GBR.exome.cram,,HG00146.alt_bwamem_GRCh38DH.20150826.GBR.exome.cram,3691463379,3.4379431782,no,36305e9189727667a0ff8081ab19ab3c,https://s3.amazonaws.com/1000_genome_exome/HG00146.alt_bwamem_GRCh38DH.20150826.GBR.exome.cram,,YES,,1,,ftp://ftp.1000genomes.ebi.ac.uk/vol1/ftp/data_collections/1000_genomes_project/data/GBR/HG00146/exome_alignment/HG00146.alt_bwamem_GRCh38DH.20150826.GBR.exome.cram,36305e9189727667a0ff8081ab19ab3c,,https://signpost.opensciencedatacloud.org/alias/ark:/31807/DC2-372fcbb6-2acc-4f4a-bb39-636b8fde8fd4,1000_genome_first_800.txt.ARK_minter,Kevin
11,HG00151.alt_bwamem_GRCh38DH.20150826.GBR.exome.cram,53,HG00151.alt_bwamem_GRCh38DH.20150826.GBR.exome.cram,1880715077,1.7515524076,,906acf9bf5800a2e3174cb234f9a5ce2-18,https://griffin-objstore.opensciencedatacloud.org/1000_genome_exome/HG00151.alt_bwamem_GRCh38DH.20150826.GBR.exome.cram,,HG00151.alt_bwamem_GRCh38DH.20150826.GBR.exome.cram,1880715077,1.7515524076,no,1f62583011d53e835c3e98316a1e2017,https://s3.amazonaws.com/1000_genome_exome/HG00151.alt_bwamem_GRCh38DH.20150826.GBR.exome.cram,,YES,,1,,ftp://ftp.1000genomes.ebi.ac.uk/vol1/ftp/data_collections/1000_genomes_project/data/GBR/HG00151/exome_alignment/HG00151.alt_bwamem_GRCh38DH.20150826.GBR.exome.cram,1f62583011d53e835c3e98316a1e2017,,https://signpost.opensciencedatacloud.org/alias/ark:/31807/DC2-f35d194a-0dbe-4e7c-8222-2dc0f1710bb5,1000_genome_first_800.txt.ARK_minter,Kevin
12,HG00152.alt_bwamem_GRCh38DH.20150826.GBR.exome.cram,54,HG00152.alt_bwamem_GRCh38DH.20150826.GBR.exome.cram,1894064465,1.763984994,,ce543870acc5bfe3c3559e792c655453-19,https://griffin-objstore.opensciencedatacloud.org/1000_genome_exome/HG00152.alt_bwamem_GRCh38DH.20150826.GBR.exome.cram,,HG00152.alt_bwamem_GRCh38DH.20150826.GBR.exome.cram,1894064465,1.763984994,no,30c416e5e4268a2293a0959e5be1e7eb,https://s3.amazonaws.com/1000_genome_exome/HG00152.alt_bwamem_GRCh38DH.20150826.GBR.exome.cram,,YES,,1,,ftp://ftp.1000genomes.ebi.ac.uk/vol1/ftp/data_collections/1000_genomes_project/data/GBR/HG00152/exome_alignment/HG00152.alt_bwamem_GRCh38DH.20150826.GBR.exome.cram,30c416e5e4268a2293a0959e5be1e7eb,,https://signpost.opensciencedatacloud.org/alias/ark:/31807/DC2-a98fe51a-526e-477a-95c4-0dbbad9ad58a,1000_genome_first_800.txt.ARK_minter,Kevin
13,HG00154.alt_bwamem_GRCh38DH.20150826.GBR.exome.cram,55,HG00154.alt_bwamem_GRCh38DH.20150826.GBR.exome.cram,3783066315,3.5232550604,,e76cd6a93261a936e69fbc3411d78001-37,https://griffin-objstore.opensciencedatacloud.org/1000_genome_exome/HG00154.alt_bwamem_GRCh38DH.20150826.GBR.exome.cram,,HG00154.alt_bwamem_GRCh38DH.20150826.GBR.exome.cram,3783066315,3.5232550604,no,2830f3e4166712d93e797dc07ea9f150,https://s3.amazonaws.com/1000_genome_exome/HG00154.alt_bwamem_GRCh38DH.20150826.GBR.exome.cram,,YES,,1,,ftp://ftp.1000genomes.ebi.ac.uk/vol1/ftp/data_collections/1000_genomes_project/data/GBR/HG00154/exome_alignment/HG00154.alt_bwamem_GRCh38DH.20150826.GBR.exome.cram,2830f3e4166712d93e797dc07ea9f150,,https://signpost.opensciencedatacloud.org/alias/ark:/31807/DC2-9a55b9e7-74e6-4ad7-b82f-f1ab7d96772e,1000_genome_first_800.txt.ARK_minter,Kevin
14,HG00155.alt_bwamem_GRCh38DH.20150826.GBR.exome.cram,56,HG00155.alt_bwamem_GRCh38DH.20150826.GBR.exome.cram,4049261040,3.7711682171,,c510d42a1906a53e8de41c5372059689-39,https://griffin-objstore.opensciencedatacloud.org/1000_genome_exome/HG00155.alt_bwamem_GRCh38DH.20150826.GBR.exome.cram,,HG00155.alt_bwamem_GRCh38DH.20150826.GBR.exome.cram,4049261040,3.7711682171,no,e4a2f7931f9a7e40c9d324ee520da799,https://s3.amazonaws.com/1000_genome_exome/HG00155.alt_bwamem_GRCh38DH.20150826.GBR.exome.cram,,YES,,1,,ftp://ftp.1000genomes.ebi.ac.uk/vol1/ftp/data_collections/1000_genomes_project/data/GBR/HG00155/exome_alignment/HG00155.alt_bwamem_GRCh38DH.20150826.GBR.exome.cram,e4a2f7931f9a7e40c9d324ee520da799,,https://signpost.opensciencedatacloud.org/alias/ark:/31807/DC2-fe045795-50be-4cda-a78d-faf6a92e7b7a,1000_genome_first_800.txt.ARK_minter,Kevin
15,HG00159.alt_bwamem_GRCh38DH.20150826.GBR.exome.cram,60,HG00159.alt_bwamem_GRCh38DH.20150826.GBR.exome.cram,5775450036,5.3788069971,,da388bb524a846916e06c32ef13741dc-56,https://griffin-objstore.opensciencedatacloud.org/1000_genome_exome/HG00159.alt_bwamem_GRCh38DH.20150826.GBR.exome.cram,,HG00159.alt_bwamem_GRCh38DH.20150826.GBR.exome.cram,5775450036,5.3788069971,yes,5a14ae9416bc9f115a78efd51d90d786-6,https://s3.amazonaws.com/1000_genome_exome/HG00159.alt_bwamem_GRCh38DH.20150826.GBR.exome.cram,,NO,,1,,ftp://ftp.1000genomes.ebi.ac.uk/vol1/ftp/data_collections/1000_genomes_project/data/GBR/HG00159/exome_alignment/HG00159.alt_bwamem_GRCh38DH.20150826.GBR.exome.cram,21fba98b82166f37fdf0ae7a0f2e9bf8,,https://signpost.opensciencedatacloud.org/alias/ark:/31807/DC2-8d082f82-ae8c-4e19-8f0f-affdd91ded15,1000_genome_first_800.txt.ARK_minter,Kevin
16,HG00173.alt_bwamem_GRCh38DH.20150826.FIN.exome.cram,63,HG00173.alt_bwamem_GRCh38DH.20150826.FIN.exome.cram,2270551568,2.1146159321,,75d922baab5b292482a21faa6414b80d-22,https://griffin-objstore.opensciencedatacloud.org/1000_genome_exome/HG00173.alt_bwamem_GRCh38DH.20150826.FIN.exome.cram,,HG00173.alt_bwamem_GRCh38DH.20150826.FIN.exome.cram,2270551568,2.1146159321,no,bfa9a9171955e926528c38a4af4dcb2c,https://s3.amazonaws.com/1000_genome_exome/HG00173.alt_bwamem_GRCh38DH.20150826.FIN.exome.cram,,YES,,1,,ftp://ftp.1000genomes.ebi.ac.uk/vol1/ftp/data_collections/1000_genomes_project/data/FIN/HG00173/exome_alignment/HG00173.alt_bwamem_GRCh38DH.20150826.FIN.exome.cram,bfa9a9171955e926528c38a4af4dcb2c,,https://signpost.opensciencedatacloud.org/alias/ark:/31807/DC2-b529b22a-d58f-4b56-9dbb-1d88f74ced0c,1000_genome_first_800.txt.ARK_minter,Kevin
